ID,Title,Link,Categories,Image,Description,Ingredients,Directions,Notes,Prep Time,Cook Time,Servings,Video,Related Products,Average Ratings,Num Ratings,Order,Date,Featured
3676,Caramel-Nut Sticky Biscuits,https://www.quakeroats.ca/recipes/caramel-nut-sticky-biscuits,Brunch,Caramel_20Nut_20Sticky_20Biscuits-018-min.jpg,Carmel-Nut Sticky Biscuits are both sweet and savoury and make a great dessert for capping off any meal. This dense cake topped with a crunchy and sticky caramel drizzle is sure to bring smiles to all faces involved.,"Topping

⅔ cup/150 mL firmly packed brown sugar
1/4 cup/60 mL light corn syrup
1/4 cup/60 mL (1/2 stick) margarine, melted
1/2 teaspoon/2.5 mL ground cinnamon
1 cup/250 mL pecan halves

Biscuits

2 cups/500 mL all-purpose flour
1 cup/250 mL Quaker® 100% Whole Grain Large Flake Oats or Quaker® 100% Whole Grain Quick Oats (uncooked)
1/4 cup/ 60 mL granulated sugar
1 tablespoon/15 mL baking powder
3/4 teaspoon/3.75 mL baking soda
1/2 teaspoon/2.5 mL ground cinnamon
1/2 teaspoon/2.5 mL salt (optional)
1/2 cup/75 mL (⅔ stick) margarine
1 cup/250 mL buttermilk
","Combine brown sugar, corny syrup, melted margarine and &frac12; teaspoon/2.5 mL cinnamon mix well. Spread onto bottom of 9-inch square baking pan. Sprinkle with pecans. Set aside.
Heat oven to 435&deg;F/220&deg;C
Combine flour, oats, granulated sugar, baking powder, baking soda. &frac12; teaspoon/2.5 mL cinnamon and, if desired, salt in large bowl; mix well.
Cut in 1/3 cup/75 mL margarine with pastry blender or two knives until crumbly.
Stir in buttermilk, mixing just until moistened.
Knead gently on lightly floured surface 5 to 7 times; pat into8-inch square.
Cut with knife into sixteen 2- inch square biscuits; place over topping in pan.
Bake 25 to 28 minutes or until golden brown. Let stand 3 minutes invert onto large platter. Serve Warm.","Tip: If buttermilk is unavailable, substitute soured milk. Combine 1 tablespoon/15 mL vinegar or lemon juice with enough milk to equal 1 cup/250 mL. Stir well. Let stand 5 minutes before using.
Makes 16 servings
",,,,,,4,2,390,2015-12-10 14:56:02,0
3678,Pumpkin Spice Bread,https://www.quakeroats.ca/recipes/pumpkin-spice-bread,Brunch,Pumpkin_20Spice_20Bread-016.jpg,"If you adore fragrantly spiced treats, this is your recipe. Ginger, cloves and nutmeg combine with pumpkin to make this a perfect addition to Thanksgiving. Having a couple of loaves on hand is a good idea for dessert if you’re expecting lots of family. And compared to turkey it takes a fraction of the time to prepare. ","1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/2  cup fat-free milk
1  cup all-purpose flour
1  cup whole-wheat flour
1/4  cup packed brown sugar
2  teaspoons baking powder
2  teaspoons pumpkin pie spice
1/2  teaspoon baking soda
1/2  teaspoon salt
1  cup LIBBY'S® 100% Pure Pumpkin
2  whole eggs, lightly beaten
1/4  cup vegetable oil
1/2  cup raisins
","Heat oven to 350&deg;F. Lightly spray bottom only of 9 x 5-inch, or 2 (8 x 4-inch) metal loaf pan with cooking spray. In medium bowl, combine oats and milk; mix well. Set aside.
In large bowl, combine all-purpose flour, whole-wheat flour, sugar, baking powder, pumpkin pie spice, baking soda and salt; mix well.
Add pumpkin, eggs, oil and raisins to oat mixture; mix well. Add to dry ingredients all at once; stir just until dry ingredients are moistened. (Do not overmix.) Pour into pan.
Bake 55 to 65 minutes (9 x 5-inch loaf) or 45 to 55 minutes (8 x 4-inch loaf), or until wooden pick inserted in centre comes out clean. Cool 10 minutes in pan; remove to wire rack. Cool completely before slicing. Store tightly wrapped.","To make your own pumpkin pie spice, combine 4 teaspoons ground cinnamon, 1 teaspoon ground ginger, 1/2 teaspoon ground allspice, 1/2 teaspoon ground cloves and 1/2 teaspoon ground nutmeg in a small container with a tight-fitting lid. Store in cool, dark cabinet.",,,,,"4231,4239",3,3,391,2015-12-10 14:56:02,0
3680,Pear Ginger Scones,https://www.quakeroats.ca/recipes/pear-ginger-scones,Brunch,Pear-and-Ginger-Scones-009.jpg,"Scones are always a lovely treat with tea or coffee. But this recipe puts an exotic and spicy yet sweet and gingery spin on this traditional favourite. Or in other words, tea and coffee are optional, but these scones are pretty much mandatory.","1  cup all-purpose flour
1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/3  cup plus 2 teaspoons granulated sugar, divided
1-1/2  teaspoons baking powder
1/2  teaspoon baking soda
1  teaspoon ground ginger
1/4  teaspoon ground cinnamon
1/4  teaspoon ground nutmeg
1/4  teaspoon salt (optional)
3  tablespoons margarine or butter, chilled, cut into small pieces
2/3  cup plain non-fat yogourt
2  egg whites or 1 egg, slightly beaten
1  teaspoon vanilla
1/2  cup finely chopped fresh Bartlett pear (about 1 medium)
","Heat oven to 400&deg;F. Lightly spray large cookie sheet with no-stick cooking spray.
In large bowl, combine dry ingredients, reserving 2 teaspoons sugar for topping. Cut in margarine with pastry blender or two knives until mixture resembles coarse crumbs.
In separate bowl, combine yogourt, egg whites and vanilla; mix well. Add to dry ingredients; mix just until moistened. Gently stir in chopped pear until evenly distributed.
Drop by 1/4 cupfuls onto prepared cookie sheet. Sprinkle 1/8 teaspoon of remaining sugar on each scone. Bake 16 to 18 minutes or until light golden brown. Serve warm.
Recommended storage: Freeze completely cooled scones in tightly wrapped foil or freezer bags. To reheat, unwrap and microwave on HIGH about 30 seconds per scone.",,,,,,"4231,4239",4,2,392,2015-12-10 14:56:02,0
3681,Cinnamon Bun Scones,https://www.quakeroats.ca/recipes/cinnamon-bun-scones,Brunch,CinnamonBunScones.resized.jpg,Picture hot scones coming out of the oven; cinnamon scented steam rising off the pan; your family’s expectant faces breaking into smiles when you drizzle a delicious glaze over the scones that were already good enough to eat. This is that recipe.,"2  cups all-purpose flour
1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/4  cup + 2 tablespoons granulated sugar
1  tablespoon baking powder
1/4  teaspoon salt
8  tablespoons (1 stick) butter or margarine, chilled and cut into pieces
3/4  cup whole or 2% milk
1  egg, lightly beaten
1  teaspoon vanilla
1/2  cup toasted chopped pecans
2  teaspoons ground cinnamon
3/4  cup powdered sugar
3 to 4  teaspoons Tropicana Pure Premium® orange juice or milk","Heat oven to 425&deg;F. Spray cookie sheet with cooking spray.
In large bowl, combine flour, oats, 1/4 cup granulated sugar, baking powder and salt; mix well. Cut in butter with pastry blender or two knives until mixture resembles coarse crumbs. In small bowl, combine milk, egg and vanilla; blend well.
Add to dry ingredients all at once; stir with fork or rubber spatula until dry ingredients are moistened. In small bowl, combine remaining 2 tablespoons granulated sugar with the pecans and cinnamon; mix well.
Sprinkle evenly over dough in bowl; gently stir batter to swirl in cinnamon mixture (Do not blend completely.) Drop dough by 1/4 cupfuls 2 inches apart on cookie sheet.
Bake 11 to 13 minutes or until golden brown. Remove to wire rack; cool 5 minutes. In small bowl, combine powdered sugar and enough orange juice for desired consistency; mix until smooth.
Drizzle over top of warm scones. Serve warm.",,,,,,"4231,4239",4,3,393,2015-12-10 14:56:02,0
3682,Cinnamon Coffeecake Muffins,https://www.quakeroats.ca/recipes/cinnamon-coffeecake-muffins,Brunch,Cinnamon_20Coffee_20Cake_20Muffins-009.jpg,"Coffee and muffins go hand in hand with mornings, but they get a lot closer in this recipe. Cinnamon Coffeecake Muffins were inspired by mornings but can be enjoyed whenever you like. This is a perfect treat when you need to whip up a quick yet sophisticated snack. ","1/4 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
3 tablespoons whole-wheat flour
2 tablespoons granulated sugar
1/4 teaspoon ground cinnamon
1  tablespoon trans-fat free spread
3 tablespoons + 1/2 cup granulated sugar, divided
1 tablespoon ground cinnamon
1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1 cup low-fat buttermilk
1  egg, well beaten
1/4 cup canola oil
1/2 cup whole-wheat flour
1/2 cup all-purpose flour*
1/4 cup original toasted wheat germ
1-1/2 teaspoons baking powder
1/2 teaspoon baking soda
","Heat oven to 375&deg;F. Spray bottoms only of 12 medium muffin cups with non-stick cooking spray.
For topping, combine all ingredients in small bowl; set aside.
For muffins, combine 3 tablespoons sugar and cinnamon in small bowl; set aside. In large bowl, combine oats and buttermilk; mix well. Let stand 5 minutes. Stir in egg and oil until blended.
In medium bowl, combine flours, wheat germ, baking powder, baking soda and remaining 1/2 cup sugar; mix well. Add to oat mixture all at once; stir just until dry ingredients are moistened. (Do not over mix.)
Sprinkle cinnamon-sugar over top of batter; gently stir 4 to 5 times to make swirls.
Fill muffin cups almost full; sprinkle with topping. Bake 18 to 20 minutes or until light golden brown. Cool muffins in pan on wire rack 5 minutes; remove from pan. Serve warm.","Cook&rsquo;s Tip: If buttermilk is unavailable, substitute soured milk. Combine 1 tablespoon vinegar or lemon juice with enough milk to equal 1 cup. Stir well. Let stand 5 minutes before using.
*If using Large Flake Quaker&reg; Oats, add an additional 1 tablespoon all-purpose flour.",,18mins,,,"4231,4239",2,3,394,2015-12-10 14:56:02,0
3683,Cinnamon Hazelnut Crescents,https://www.quakeroats.ca/recipes/cinnamon-hazelnut-crescents,Brunch,Cinnamon_20Hazelnut_20Crescents-016.jpg,"These nutty, sugar-coated treats are best served with coffee, tea and some company. Don’t be surprised when their playful crunch and mild sweetness become a hot topic of conversation!","1 cup (2 sticks) butter or margarine
1-1/2 cups sifted confectioners’ sugar, divided
2 teaspoons vanilla
1-1/2 cups all-purpose flour
3/4 cup (3 ounces) toasted ground hazelnuts
2-1/2 teaspoons ground cinnamon, divided
1/8 teaspoon salt
1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
","Beat butter, 3/4 cup of the sugar and vanilla in large bowl with electric mixer until creamy. Combine flour, hazelnuts, 1 teaspoon of the cinnamon and salt. Add to butter mixture; beat just until combined. Add oats; beat until combined. Cover and refrigerate dough until firm, about 2 hours or overnight.*
Heat oven to 350&ordm;F.
Combine remaining 3/4 cup confectioners&rsquo; sugar and remaining 1-1/2 teaspoons cinnamon in medium bowl; set aside.
Roll rounded measuring teaspoonfuls of dough into 2-inch ropes. Place ropes about 2 inches apart on ungreased cookie sheets; shape into crescents.
Bake 10 to 13 minutes, until golden brown.
Cool 2 minutes on cookie sheets. While still warm, roll cookies, a few at a time, in cinnamon-sugar.
Cool completely on wire racks. Store loosely covered at room temperature.","*If dough is too cold to shape easily, let stand at room temperature 15 minutes.
Cook&rsquo;s Tip: To toast and grind chopped hazelnuts: Spread 3 ounces chopped hazelnuts in single layer on cookie sheet. Bake at 350&ordm;F until fragrant, 6 to 8 minutes. Cool completely. Process toasted nuts in food processor until finely ground.",,,,,"4231,4239",3,1,395,2015-12-10 14:56:02,0
3684,Cinnamon Oat Rolls,https://www.quakeroats.ca/recipes/cinnamon-oat-rolls,Brunch,Cinnamon_20Oat_20Rolls-016-min.jpg,"Saturday morning is a great time to sit back and enjoy something sweet for breakfast. Grab the weekend crossword, a cup of joe, and sink your teeth into a freshly baked batch of sticky-sweet Cinnamon Oat Rolls ","1  pound frozen bread dough, thawed according to package directions
1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/3  cup firmly packed brown sugar
2  teaspoons ground cinnamon
1/3  cup (5 tablespoons plus 1 teaspoon) margarine or butter, melted
3/4  cup raisins or dried cranberries
1/4  cup orange marmalade
","Let dough stand, covered, at room temperature 15 minutes to relax. Spray 8- or 9-inch square baking pan with cooking spray.
Combine oats, sugar and cinnamon. Add margarine; mix well. Stir in raisins; set aside.
Roll dough into 12 x 10-inch rectangle. (Dough will be very elastic.) Spread evenly with oat mixture to within 1/2 inch of edges.
Starting from long side, roll up; pinch seam to seal. With sharp knife, cut into 9 slices about 1-1/4 inches wide; place in prepared pan, cut sides down. Cover loosely with plastic wrap; let rise in warm place 30 minutes or until nearly doubled in size.
Heat oven to 350&deg;F. Bake rolls 30 to 35 minutes or until golden brown.
Cool 5 minutes in pan on wire rack; remove from pan. Spread tops of rolls with marmalade. Serve warm.",,,,,,"4231,4239",3,1,396,2015-12-10 14:56:02,0
3685,Cinnamon Roll Pancakes,https://www.quakeroats.ca/recipes/cinnamon-roll-pancakes,Brunch,_2319_20Cinnamon_20Roll_20Pancakes.jpg,"At Quaker, we understand mornings can be tough. A batch of our simple and intoxicatingly delicious Cinnamon Roll Pancakes will help get everybody downstairs at the table and eating before you know it.","1/2 cup light cream cheese (from a tub)
1/2 teaspoon ground cinnamon
1/3 cup Aunt Jemima® Original Syrup
2 cups Aunt Jemima® Complete Buttermilk Pancake & Waffle Mix
1/2 cup golden or dark raisins (optional)
1-1/4 teaspoons ground cinnamon
1-1/2 cups water
1-1/3 cups Quaker® Life® Toasted Cinnamon Cereal
1/2 cup Aunt Jemima® Original Syrup

","For glaze, combine cream cheese and cinnamon in small bowl.
Gradually add syrup, stirring with wire whisk until smooth; set aside.
For pancakes, combine pancake mix, raisins and cinnamon in medium bowl. Add water; stir with wire whisk just until large lumps disappear.
For each pancake, pour scant 1/4 cup batter onto hot lightly greased griddle; sprinkle with heaping 1 tablespoon cereal.
Turn when pancakes bubble and bottoms are golden brown.
Drizzle with glaze. Serve topped with Aunt Jemima® Original Syrup.",,,,,,,4,1,397,2015-12-10 14:56:02,0
3686,Cocoa Banana Mini Muffins,https://www.quakeroats.ca/recipes/cocoa-banana-mini-muffins,Brunch,Cocoa_20Banana_20Mini_20Muffins-014.jpg,"Full of ingredients like bananas and oats, Cocoa Banana Mini Muffins give you the taste of chocolate you crave in just a mouthful.","1-1/4  cups all-purpose flour
1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/2  cup granulated sugar
1/3  cup baking cocoa
2  teaspoons baking powder
1/4  teaspoon baking soda
2/3  cup mashed ripe bananas (about 2 small)
1/2  cup fat-free milk
5  tablespoons margarine or butter, melted
2  egg whites or 1 egg, lightly beaten
1  teaspoon vanilla
Powdered sugar (optional)
","Heat oven to 400&deg;F. Line thirty-six miniature muffin cups with paper baking cups or spray bottoms only with cooking spray.
In large bowl, combine flour, oats, granulated sugar, cocoa, baking powder and baking soda; mix well.
In medium bowl, combine bananas, milk, margarine, egg whites and vanilla; blend well. Add to dry ingredients all at once; stir just until dry ingredients are moistened. (Do not over mix.)
Fill muffin cups almost full. Bake 10 to 12 minutes or until wooden pick inserted in centre comes out clean. Cool muffins in pan on wire rack 5 minutes. Remove from pan. Cool completely.
Sprinkle with powdered sugar, if desired. Store tightly covered.","Variations: Cook&rsquo;s Tip: To make standard-size muffins, line 12 medium muffin cups with paper baking cups. Proceed as recipe directs. Bake 20 to 25 minutes or until wooden pick inserted in centre comes out clean.
",,,,,"4231,4239",4,12,398,2015-12-10 14:56:02,0
3688,Oatmeal Carrot Cake Bread,https://www.quakeroats.ca/recipes/oatmeal-carrot-cake-bread,Brunch,Oatmeal_20Carrot_20Cake_20Bread-021-min.jpg,"Carrot cake was an earthy staple of the 1970s, but unlike flared pants, tie-dye shirts and macramé potholders, carrot cake never went out of style. This Quaker oats version stays true to tradition but still brings home the sense that tasty and wholesome will always be welcome. Maybe even after tonight’s family dinner.","1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/2  cup non-fat milk
One  8-ounce can crushed pineapple in juice, un-drained
2  large eggs, lightly beaten
1/4  cup vegetable oil
1  teaspoon vanilla
1-1/2  cups all-purpose flour
1  cup whole-grain wheat flour
1/2  cup firmly packed brown sugar
1  tablespoon baking powder
1/2  teaspoon baking soda
1/2  teaspoon ground cinnamon
1/4  teaspoon salt
1-1/2  cups shredded carrots (about 3 medium)
1/2  cup raisins
1/2 cup chopped walnuts
","Heat oven to 350&deg;F.
Lightly spray bottom only of two 8 x 4 inch loaf pans or one 9 x 5-inch loaf pan with cooking spray or grease lightly.
Combine oats and milk in medium bowl; mix well. Let stand 10 minutes. Add pineapple (including juice), eggs, oil and vanilla; mix well.
In large bowl, combine flour, whole-wheat flour, sugar, baking powder, baking soda, cinnamon and salt; mix well. Stir in carrots, raisins and walnuts. Add oat mixture to dry ingredients all at once; stir just until dry ingredients are moistened. (Do not over mix.) Pour batter into prepared pans.
Bake 45 to 55 minutes (8 x 4-inch pans) or 60 to75 minutes (9 x 5-inch pan) or until wooden pick inserted in centre comes out clean and crust is golden brown.
Cool in pan on wire rack 10 minutes. Remove from pan. Cool completely. Store tightly wrapped.",,,,,,"4231,4239",4,4,399,2015-12-10 14:56:02,0
3689,Oatmeal Chocolate Chip Muffins with Chocolate Streusel,https://www.quakeroats.ca/recipes/oatmeal-chocolate-chip-muffins-chocolate-streusel,Brunch,Oatmeal_20Chocolate_20Chip_20Muffins_20with_20Chocolate_20Streusel-017.jpg,"This is literally a grand prize winning treat, submitted by Wendy & Emile Barnett of Knoxville TN at the 8th annual Quaker bake-fest. Adding the walnuts basically puts it in the hall of fame.  Share the win and make some for friends.","1/3  cup granulated sugar
1/4  cup all-purpose flour
2  tablespoons baking cocoa
2  tablespoons margarine or butter, melted
1-1/4  cups all-purpose flour
1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/2  cup semi-sweet chocolate chips or mini semi-sweet chocolate chips
1  teaspoon baking powder
1/2  teaspoon baking soda
1/2  teaspoon salt (optional)
2/3  cup low-fat buttermilk
1/2  cup honey
1/4  cup vegetable oil
1  egg, lightly beaten

","Heat oven to 350&ordm;F. Line twelve medium muffin cups with paper baking cups or spray bottoms only with cooking spray.
For streusel, combine all ingredients in medium bowl; mix well. Set aside.
For muffins, combine flour, oats, chocolate chips, baking powder, baking soda and salt in large bowl; mix well. In medium bowl, combine buttermilk, honey, oil and egg; blend well.
Add to dry ingredients all at once; stir just until dry ingredients are moistened. (Do not over mix.)
Fill muffin cups almost full. Sprinkle with reserved streusel, patting gently.
Bake 20 to 22 minutes or until light golden brown. Cool muffins in pan on wire rack 5 minutes. Remove from pan. Serve warm.","2/3 cup milk blended with 2 teaspoons white vinegar may be substituted for buttermilk.
Variations: For mini muffins, spoon muffin batter into twenty-four paper-lined mini muffin pan cups; top with streusel. Bake 12 to 14 minutes or until light golden brown. Cool muffins in pan on wire rack 5 minutes; remove from pan.",,,,,"4231,4239",0,0,400,2015-12-10 14:56:02,0
3690,Orange Cranberry Oatmeal,https://www.quakeroats.ca/recipes/orange-cranberry-oatmeal,Breakfast,Orange_20Cranberry_20Oatmeal-019-min.jpg,"Load up your oatmeal with some amazing fixings. Dried cranberries, toasted walnuts, smooth vanilla yogurt. It’s a bountiful bowlful to start your day. ","2 cups Tropicana Pure Premium® orange juice
1 cup water
1/4 teaspoon salt
1/8 teaspoon ground cinnamon
2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/2  cup dried cranberries
1 cup low-fat or fat-free vanilla yogurt
1/4 cup chopped toasted walnuts
Additional dried cranberries (optional)
","In medium saucepan, bring orange juice, water, salt and cinnamon to a gentle boil. Stir in oats and cranberries.
Return to a boil, reduce heat to medium. Cook 1 minute for quick oats, 5 minutes for large flake oats or until most of liquid is absorbed, stirring occasionally. Let stand until desired consistency.
Spoon oatmeal into four cereal bowls. Top each serving with 1/4 cup yogurt, 1 tablespoon walnuts and, if desired, additional cranberries.","MICROWAVE DIRECTIONS:

In 3-quart microwaveable bowl, combine all ingredients except yogurt and nuts. Microwave on HIGH 4 to 6 minutes for quick oats and 7 to 9 minutes for large flake oats or until most of the liquid is absorbed.
Let stand until desired consistency.
Top each serving with yogurt, walnuts and, if desired, additional cranberries.
",,,,,"4231,4239",3,3,401,2015-12-10 14:56:02,0
3692,Fruit and Honey Granola,https://www.quakeroats.ca/recipes/fruit-and-honey-granola,Breakfast,Fruit_20And_20Honey_20Granola-008.jpg,"This granola recipe puts summer sunshine in a bowl for a bright start to the morning. It&rsquo;s great with yogurt, but today it&rsquo;s milk. Notice how it trickles through the dry valleys of clustered oat, nut, and honey. Then think about the things that matter to you and know you&rsquo;ve already done the first thing right.","3-1/2  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

2  tablespoons coarsely chopped pecans

1/2  cup honey

2  tablespoons vegetable oil

1  teaspoon vanilla

1/2  teaspoon ground cinnamon

1/8  to 1/4 teaspoon salt (optional)

One   6-ounce package diced dried mixed fruit (about 1-1/3 cups)

","Heat oven to 350&deg;F.
In large bowl, combine oats and pecans; mix well. Spread evenly in 15 x 10-inch jelly roll pan or on rimmed baking sheet.
In small bowl, combine honey, oil, vanilla, cinnamon and salt (if desired); mix well. Pour over oat mixture; mix well.
Bake 30 to 35 minutes or until golden brown, stirring every 10 minutes. Stir in dried fruit. Cool completely. Store tightly covered up to 1 week.","Variations: Substitute dried cranberries, chopped dried apricots or chopped dried peaches for dried mixed fruit.",,,,,"4231,4239",3,1,402,2015-12-10 14:56:02,0
3693,Fruited Baked Oatmeal,https://www.quakeroats.ca/recipes/fruited-baked-oatmeal,Breakfast,Fruited_20Baked_20Oatmeal-009.jpg,"Fruited Baked Oatmeal has cranberries and raisins, making it a must-add to your list of recipes. Who knew a humble bowl of comfort food could be so sweet and tart at the same time?","2-1/4  cups Quick Quaker® Oats or 2-3/4 cups Large Flake Quaker® Oats, uncooked

2/3  cup firmly packed brown sugar

3/4  cup raisins or dried cranberries

1  teaspoon ground cinnamon

1/2  teaspoon salt

3-1/3  cups skim milk

4  egg whites, lightly beaten or 1/2 cup egg substitute

1  tablespoon vegetable oil

1  tablespoon vanilla

Fat-free milk or non-fat yogurt and fruit (optional)

","Heat oven to 350&deg;F. Spray 8-inch glass baking dish with cooking spray.
In large bowl, combine oats, sugar, raisins, cinnamon and salt; mix well. In medium bowl, combine milk, egg whites, oil and vanilla; mix well.
Add to dry ingredients; mix until well blended. Pour into baking dish.
Bake 55 to 60 minutes or until centre is set and firm to the touch. Cool slightly.
Serve topped with milk or yogurt and fruit, if desired. Store leftover oatmeal tightly covered in refrigerator.","Nutritional values refer to recipe using Quick One Minute Quaker Oats, Raisins and omitting fat-free milk, non-fat yogurt and fruit.
",,,,,"4231,4239",3,5,403,2015-12-10 14:56:02,0
3695,Fruitful Morning Muesli,https://www.quakeroats.ca/recipes/fruitful-morning-muesli,Breakfast,Fruitful_20Morning_20Museli-13-min.jpg,"Prepare this scrumptious take on muesli the night before and grab a couple of bars to go in the morning. It&rsquo;s made with juice, fresh fruit, and oats so you can feel good about getting up and at &lsquo;em!","2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
2 cups apple juice or apricot nectar
1-1/2 cups sliced fresh fruit (any combination of banana, peaches, nectarines or strawberries)
One 8-ounce carton vanilla low-fat yogurt
2 tablespoons chopped nuts* (optional)","Combine all ingredients except nuts; mix well.&nbsp;
Cover; refrigerate 8 hours or overnight.
Serve cold; sprinkle with nuts, if desired. Refrigerate in airtight container up to 4 days.","For extra flavour, toast nuts by spreading them evenly in small shallow baking pan. Bake at 350&deg;F for 5 to 8 minutes or until light golden brown, stirring occasionally. Or, spread nuts on microwaveable plate. Microwave on HIGH 1 minute; stir. Continue microwaving, checking every 30 seconds, until nuts are crunchy.",,,,,"4231,4239",4,2,404,2015-12-10 14:56:02,0
3696,Gingersnap Granola,https://www.quakeroats.ca/recipes/gingersnap-granola,Breakfast,Gingersnap_20Granola-013.jpg,"This crunchy, vanilla, cinnamon and honey-tasting granola makes for a delicious part of an excellent breakfast. You’ll appreciate how fast and effortless it is to put together, and one bite guarantees your taste buds will appreciate it, too. ","4 cups Quaker® Oatmeal Squares™ Cereal
2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
2 tablespoons margarine (vegetable oil spread in sticks)
1/2 cup honey
2 tablespoons molasses
2 teaspoons grated lemon peel
1 teaspoon vanilla
1/2 teaspoon ground ginger
1/2 teaspoon ground cinnamon","Heat oven to 350&deg;F. Spray 15 x 10 x 1-inch jelly roll pan with cooking spray.
In large bowl, combine cereal and oats; set aside.
In 2-cup microwaveable bowl, microwave vegetable oil spread on HIGH 30 seconds or until melted.
Stir in honey, molasses, lemon peel, vanilla, ginger and cinnamon; mix well. Drizzle over cereal mixture, stir to coat evenly. Spread mixture onto baking sheet.
Bake 15 to 18 minutes or until lightly browned, stirring after 10 minutes.",,,15 mins,,,"4231,4239,4219",4,1,405,2015-12-10 14:56:02,0
3697,Wholesome Granola,https://www.quakeroats.ca/recipes/wholesome-granola,Breakfast,_2320_20Good_20For_20You_20Granola.jpg,A good breakfast always starts at home. When it’s homemade you have the freedom to pick your ingredients. This granola is built around the goodness of oats and can be tailored to your taste and nutrition goals. ,"3-1/2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/4 cup sliced unblanched almonds
1/4 cup chopped walnuts
1/3 cup honey
1/4 cup vegetable oil
1 teaspoon ground cinnamon
1 teaspoon vanilla
1/4 teaspoon ground nutmeg","Heat oven to 350° F. In large bowl, combine oats, almonds and walnuts. In small bowl, stir together honey, oil, cinnamon, vanilla and nutmeg. 
Drizzle over oat mixture; mix well. Spread evenly in 13 x 9 x 2-inch baking pan.
Bake 15 to 20 minutes or until golden brown, stirring every 5 minutes.
Remove from oven; cool completely in pan on wire rack. Store tightly covered for up to 2 weeks.",,10mins,20mins,,,"4231,4239",3,11,406,2015-12-10 14:56:02,0
3698,Cool & Creamy Oatmeal,https://www.quakeroats.ca/recipes/cool-creamy-oatmeal,Breakfast,Cool_20_26_20Creamy_20Oatmeal-016.jpg,"It's incredible how a few simple ingredients can liven up your breakfast routine. Any bowl that combines that classic goodness of Quaker Oats with grated apple, yogurt, fruit juice, nuts and seeds has got to be good and we think your taste buds will agree.","One medium apple, peeled and grated (about 2/3 cup) or 1/4 cup applesauce

1/2  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1/2  cup non-fat plain, vanilla or fruit-flavoured yogurt

1/2  cup either apple juice, apple cider, skim milk or milk substitute (your choice)

1  tablespoon whole almonds, coarsely chopped

1  tablespoon raisins or chopped dates

1 teaspoon sunflower or pumpkin seeds

Pinch of cinnamon
","In medium storage container, combine all ingredients; mix well.
Cover; refrigerate overnight. Serve cold.",,,,,,"4231,4239",4,2,407,2015-12-10 14:56:02,0
3699,Tropical Granola,https://www.quakeroats.ca/recipes/tropical-granola,Breakfast,Tropical_20Granola-010-min.jpg,"Canadian winters are cold. That’s a fact. But sometimes even the smallest treat can help warm things up. Let our quick and easy Tropical Granola recipe be your ticket out of the chill. With sweet tropical flavours infused right in, this incredibly versatile granola recipe will have you dreaming of sandy beaches and palm trees in no time.","3-1/2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/3 cup coarsely chopped slivered almonds
2 tablespoons finely chopped crystallized ginger (optional)
1/2 cup honey
4 tablespoons (1/2 stick) butter or margarine, melted
<strong>1‑1/2 to 2</strong> teaspoons ground ginger
1/4 teaspoon salt
3/4 cup chopped dried tropical fruit mix","Heat oven to 350&deg;F.
In large bowl, combine oats, almonds and, if desired, crystallized ginger; mix well. In small bowl, combine honey, butter, ground ginger and salt; blend well. Drizzle over oat mixture; mix well. Spread evenly in 15 x 10-inch jelly roll pan.
Bake 18 to 20 minutes, stirring every 5 minutes. Remove from oven; immediately stir in dried fruit. Cool completely in pan on wire rack. Store in tightly covered container.
Serve with milk as a breakfast cereal, stir into low-fat yogurt, or sprinkle over fresh fruit, ice cream or frozen yogurt.",,,,,,"4231,4239",4,3,408,2015-12-10 14:56:02,0
