ID,Category,Name,Link,Image,Description,Ingredients,Alert,Portion,Nutrition Facts,Order,Featured
4259,Quaker<sup>®</sup> Dipps<sup>®</sup> Granola Bars,Quaker<sup>®</sup> Dipps<sup>®</sup> Granola Bars – Chocolate Chip,https://www.quakeroats.ca/products/quaker®-dipps®-granola-bars-–-chocolate-chip,Quaker_Dipps Chocolate Chip_ENG.png,"<p>Now that's a granola bar. Made with whole grain oats, our chocolate chip granola bars are smothered with a rich, indulgent layer of delectable milk chocolate your entire family will love. A great way to get everyone to eat their oats!</p><ul><li>No artificial flavours or colours</li><li>Source of iron</li><li>Made with real milk chocolate</li><li>Made with 100% Canadian oats</li><li>9 g of whole grains per bar</li></ul>","Milk chocolate (sugar, cocoa butter, milk powder, chocolate liquor, soy lecithin, polyglycerol polyricinoleate, salt, natural flavour), granola (whole grain rolled oats, rolled whole wheat, brown sugar, vegetable oil, dried unsweetened coconut, honey blend, baking soda, natural flavour, modified milk ingredients), whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), glucose, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, natural flavour), brown sugar, glucose solids, glycerin, invert sugar, shortening (canola, palm and palm kernel oil), sorbitol, water, salt, soy lecithin, bht (preservative), citric acid, peanuts. ","Contains milk, soy, oat, wheat, barley, and peanut ingredients. May contain tree nuts.",Per 1 Bar (31 g),"- Calories 140 
- Fat 5g | 8%
 -- Saturated Fat 2.5g | 13%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 60mg | 3%
- Potassium 70mg | 2%
- Carbohydrate 23g | 8%
 -- Fibre 1g | 4%
 -- Sugars 13g | 
 -- Sugar Alcohol 0g | 
- Protein 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 6 %
",262,0
4266,Quaker<sup>®</sup> Dipps<sup>®</sup> Granola Bars,Quaker<sup>®</sup> Dipps<sup>®</sup> Granola Bars – Caramel Nut,https://www.quakeroats.ca/products/quaker®-dipps®-granola-bars-–-caramel-nut,Quaker_Dipps Caramel Nut_ENG.png,"<p>Look out, taste buds! Crafted from whole grain oats, real nuts, and sweet, luscious caramel, Quaker&reg; Dipps&reg; Caramel Nut granola bars might just be the perfect indulgent snack! Each decadent bite of sublime sweetness comes in a format the whole family will thank you for.</p><ul><li>No artificial flavours or colours</li><li>Made with real milk chocolate</li><li>Made with 100% Canadian oats</li></ul>","Milk chocolate (sugar, cocoa butter, milk powder, chocolate liquor, soy lecithin, polyglycerol polyricinoleate, salt, vanillin), caramel (glucose, sugar, palm oil, skim milk, glycerin, butter, whey [milk], modified corn starch, salt, mono and diglycerides, natural and artificial flavours, soy lecithin), granola (quaker rolled oats, rolled whole wheat, brown sugar, sunflower oil, dried unsweetened coconut, honey, sodium bicarbonate, natural flavour, modified milk ingredients), whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), glucose, peanuts, brown sugar, glucose solids, glycerin, invert sugar, shortening (canola oil, modified palm and palm kernel oils), sorbitol, water, salt, soy lecithin, bht (preservative), citric acid.","Contains milk, soy, oat, wheat, barley, and peanut ingredients. May contain tree nuts.",Per 1 Bar (31 g),"- Calories 140 
- Fat 5g | 8%
 -- Saturated Fat 2.5g | 13%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 60mg | 3%
- Potassium 70mg | 2%
- Carbohydrate 22g | 7%
 -- Fibre 1g | 4%
 -- Sugars 14g | 
 -- Sugar Alcohol 0g | 
- Protein 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 4 %
",261,0
5051,Quaker Chewy<sup>®</sup> Granola Bars,Quaker Chewy<sup>®</sup> Granola Bars - Banana Chocolate Chip,https://www.quakeroats.ca/products/quaker-chewy®-granola-bars-banana-chocolate-chip,Quaker_Chewy Banana Chocolate Chip_ENG.png,"<p>This kid-loved and mom-approved snack combines the goodness of whole grain oats with the deliciousness of bananas and chocolate drizzle. With 10 grams of whole grains per bar, Quaker Chewy&reg; Banana Chocolate Chip granola bars are a great tasting and wholesome lunchbox solution you can feel good about.</p><p>All Quaker Chewy&reg; granola bars are made with 100% Canadian whole grain oats and made in a peanut free facility.&nbsp;</p>","Granola (quaker rolled oats, rolled whole wheat, brown sugar, barley flakes, sunflower oil, inulin, honey, natural flavour, modified milk ingredients), glucose, whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), glycerin, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, salt, vanillin), shortening (canola oil, modified palm and palm kernel oils), dehydrated bananas, sugar, brown sugar, sorbitol, vegetable oil (palm kernel and palm oil), chicory root oligofructose, natural flavours, reeze-dried bananas, modified milk ingredients, cocoa, salt, soy lecithin, bht (preservative).","Contains oat, wheat, barley, milk, and soy ingredients.",Per 1 Bar (26 g),"- Calories 110 
- Fat 3g | 5%
 -- Saturated Fat 1g | 5%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 50mg | 2%
- Carbohydrate 19g | 6%
 -- Fibre 2g | 8%
 -- Sugars 5g | 
 -- Sugar Alcohol 0g | 
- Protein 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 0 %
- Iron | 4 %
",267,0
4190,Quaker Chewy<sup>®</sup> Granola Bars,Quaker Chewy<sup>®</sup> Granola Bars - Chocolate Chip,https://www.quakeroats.ca/products/quaker-chewy®-granola-bars-chocolate-chip,Quaker_Chewy Chocolate Chip_ENG.png,"<p>Finally, something that the whole family can agree on. With the chocolate chips your family love and the whole grain Quaker&reg; Oats moms insist on, Quaker Chewy&reg; Chocolate Chip granola bars are a great-tasting and wholesome snack everyone will enjoy. Made with 10g of whole grains per bar, you'll feel great about giving these to your family.</p><p>All Quaker Chewy&reg; granola bars are made with 100% Canadian whole grain oats and made in a peanut free facility.&nbsp;</p>","Granola (quaker rolled oats, rolled whole wheat, brown sugar, barley flakes, sunflower oil, inulin, honey, natural flavour, modified milk ingredients), glucose, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, salt, vanillin), whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), glycerin, shortening (canola oil, modified palm and palm kernel oils), brown sugar, sorbitol, inulin, salt, natural and artificial flavour, soy lecithin, bht (preservative).","Contains oat, wheat, barley, milk, and soy ingredients.",Per 1 Bar (26 g),"- Calories 110 
- Fat 3g | 5%
 -- Saturated Fat 1g | 5%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 60mg | 2%
- Potassium 65mg | 2%
- Carbohydrate 19g | 6%
 -- Fibre 2g | 8%
 -- Sugars 5g | 
 -- Sugar Alcohol 0g | 
- Protein 1g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 0 %
- Iron | 4 %
",269,0
4206,Quaker Chewy<sup>®</sup> Granola Bars,Quaker Chewy<sup>®</sup> Granola Bars - Rocky Road,https://www.quakeroats.ca/products/quaker-chewy®-granola-bars-rocky-road,Quaker_Chewy Rocky Road_ENG.png,"<p>Go on, enjoy the decadent flavour of rich chocolate mixed with pieces of sweet marshmallow. Made with the whole grain goodness of toasted Quaker&reg; Oats, it's a delicious and nutritious choice you can feel good about. All Quaker Chewy&reg; granola bars are made with 10 g of whole grains per bar &ndash; making them a wholesome and tasty treat for lunch boxes.</p><p>All Quaker Chewy&reg; granola bars are made with 100% Canadian whole grain oats and made in a peanut free facility.&nbsp;</p>","Granola (quaker rolled oats, rolled whole wheat, brown sugar, barley flakes, sunflower oil, inulin, honey, natural flavour, modified milk ingredients), glucose, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, salt, vanillin), whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), glycerin, shortening (canola oil, modified palm and palm kernel oils), brown sugar, sorbitol, dehydrated chocolate flavoured marshmallows (sugar, dextrose, modified corn starch, glucose, cocoa, gelatin, artificial and natural flavours), dehydrated marshmallows (sugar, corn syrup, modified corn starch, gelatin, artificial and natural flavour, sodium hexametaphosphate, colour), inulin, salt, natural and artificial flavours, soy lecithin, water, bht (preservative).","Contains oat, wheat, barley, milk, and soy ingredients.",Per 1 Bar (26 g),"- Calories 110 
- Fat 2.5g | 4%
 -- Saturated Fat 1g | 4%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 70mg | 3%
- Potassium 60mg | 2%
- Carbohydrate 20g | 7%
 -- Fibre 2g | 8%
 -- Sugars 5g | 
 -- Sugar Alcohol 0g | 
- Protein 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 0 %
- Iron | 4 %
",273,0
4198,Quaker Chewy<sup>®</sup> Granola Bars,Quaker Chewy<sup>®</sup> Granola Bars - S'mores,https://www.quakeroats.ca/products/quaker-chewy®-granola-bars-smores,Quaker_Chewy Smores_ENG.png,"<p>Now you can enjoy everyone's favourite campfire treat anytime you want. We've blended chocolate chips, graham crackers and marshmallows into our tasty Quaker Chewy&reg; S'mores granola bars for a delicious and wholesome snack that will have everyone feeling warm&ndash; even without the fire. All Quaker Chewy&reg; granola bars are made with 10 g of whole grains per bar &ndash; making them a wholesome and tasty treat for lunch boxes.</p><p>All Quaker Chewy&reg; granola bars are made with 100% Canadian whole grain oats and made in a peanut free facility.&nbsp;</p>","Granola (quaker rolled oats, rolled whole wheat, brown sugar, barley flakes, sunflower oil, inulin, honey, natural flavour, modified milk ingredients), glucose, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, salt, vanillin), whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), glycerin, shortening (canola oil, modified palm and palm kernel oils), dehydrated marshmallows (sugar, corn syrup, modified corn starch, gelatin, artificial and natural flavour, sodium hexametaphosphate, colour), brown sugar, graham cookie pieces (sugar, wheat flour, whole wheat flour, canola oil, honey powder [corn maltodextrin, honey], sodium bicarbonate, salt, soy lecithin, natural flavour), sorbitol, inulin, salt, water, soy lecithin, natural and artificial flavours, bht (preservative).","Contains oat, wheat, barley, milk, and soy ingredients. ",Per 1 Bar (26 g),"- Calories 110 
- Fat 2.5g | 4%
 -- Saturated Fat 1g | 4%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 70mg | 3%
- Potassium 55mg | 2%
- Carbohydrate 20g | 7%
 -- Fibre 2g | 8%
 -- Sugars 5g | 
 -- Sugars Alcohol 0g | 
- Protein 1g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 0 %
- Iron | 4 %
",274,0
8086,Quaker Chewy<sup>®</sup> Granola Bars,Quaker Chewy<sup>®</sup> Granola Bars - Caramel & Chocolate,https://www.quakeroats.ca/products/quaker-chewy®-granola-bars-caramel-chocolate,Quaker_Chewy Caramel Chocolate_ENG.png,"<p>We've taken Quaker Chewy&reg; granola bars to the next level with chocolatey drizzle and caramel flavoured chips in every bite! Each bar is made in a peanut free facility, with no artificial colours or flavours, and contains 10g of whole grains- great for school lunches! This is a snack you can feel good about buying, and your kids will love the great taste.&nbsp;&nbsp;</p>","Granola (quaker rolled oats, rolled whole wheat, brown sugar, barley flakes, sunflower oil, inulin, honey, natural flavour, modified milk ingredients), glucose, whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), glycerin, caramel chips (sugar, vegetable oil [palm kernel and palm oil], skim milk powder, whole milk powder, cocoa, soy lecithin, salt, natural flavour, colour), shortening (canola oil, modified palm and palm kernel oils), sugar, sorbitol, vegetable oil (palm kernel and palm oil), brown sugar, inulin, cocoa, salt, chocolate liquor, natural flavours, modified milk ingredients, skim milk powder, soy lecithin, lactose (milk), cocoa butter, bht (preservative).","Contains oat, wheat, barley, milk, and soy ingredients.
",Per 1 bar (26 g),"- Calories 110 
- Total Fat 3g | 5 %
 -- Saturated Fat 1g | 5 %
 -- + Trans Fat 0g | 
- Cholesterol  0mg | 
- Sodium 60mg | 3 %
- Carbohydrate 19g | 6 %
 -- Fibre 2g | 8 %
 -- Sugars 5g | 
 -- Sugar Alcohol 0g | 
- Protein 2g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 0 %
- Iron | 4 %
",268,0
8296,Quaker Chewy<sup>®</sup> Granola Bars,Quaker Chewy<sup>®</sup> Granola Bars - Peach Fruit Crumble,https://www.quakeroats.ca/products/quaker-chewy®-granola-bars-peach-fruit-crumble,Quaker_Chewy Peach Fruit Crumble_ENG.png,"<p>The delicious taste of peach crumble in a convenient bar you can enjoy anywhere your day takes you. These granola bars are made with real fruit, 10g of whole grains, no artificial colours or flavours, and are a wholesome and tasty snack for your families' lunch boxes.</p><p>All Quaker Chewy&reg; granola bars are made with 100% Canadian whole grain oats and made in a peanut-free facility.</p>","Granola (quaker rolled oats, rolled whole wheat, brown sugar, barley flakes, sunflower oil, inulin, honey, natural flavour, modified milk ingredients), glucose, glycerin, whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), peach purée (peach pieces, sugar, water, malic acid, citric acid, sodium benzoate, ascorbic acid), dextrose, polydextrose (1 g per 26 g serving), shortening (canola oil, modified palm and palm kernel oils), sugar, brown sugar, inulin, dehydrated apple nuggets (sulphites, calcium stearate), pectin, water, salt, malic acid, natural flavour, soy lecithin, mixed tocopherols, cinnamon.
","Contains oat, wheat, barley, milk, sulphite and soy ingredients.",Per 1 bar (26 g),"- Calories 100 
- Fat 2g | 3%
 -- Saturated 0.4g | 
 -- + Trans 0g | 2%
- Cholesterol  0mg | 
- Sodium 45mg | 2%
- Carbohydrate 20g 7%
 -- Fibre 3g | 12%
 -- Sugars 5g | 
- Protein 1g |
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 0%
- Iron | 4%
",271,0
9041,Quaker Chewy<sup>®</sup> Granola Bars,Quaker Chewy<sup>®</sup> Granola Bars - Confetti Chip: Narwhal,https://www.quakeroats.ca/products/quaker-chewy®-granola-bars-confetti-chip-narwhal,Quaker_Chewy Confetti Chip_ENG.png,"<p>NEW! Quaker Chewy&reg; Confetti Chip: Narwhal granola bars. Add some fun to your lunchtime. We've packed our classic Quaker Chewy&reg; granola bars with multi-coloured chocolatey confetti chips &amp; a tasty blue drizzle. This wholesome snack can be your companion. With 10 grams of whole grain oats per bar, it's a great lunchtime snack!</p><ul><li>No artificial flavours or colours</li><li>Made with 100% Canadian oats</li><li>10g of whole grains per bar</li></ul>","Granola (whole grain rolled oats, rolled whole wheat. brown sugar, barley flakes, vegetable oil, inulin, honey blend, natural flavour, modified milk ingredients), glucose, candy coated chips (chocolate chips, sucrose, modified tapioca starch, colour, shellac, carnauba wax), whole grain brown rice crisps (whole grain brown rice flour, sugar, barley malt, salt, mixed tocopherols), glycerin, confectionery drizzle (sugar, palm kernel and palm oil, modified milk ingredients, soy lecithin, salt, spirulina extract blend, natural flavour), shortening (canola, palm and palm kernel oils), brown sugar, sorbitol, inulin, salt, soy lecithin, bht (preservative), natural flavour.","Contains oat, wheat, barley, milk and soy ingredients.",Per 1 Bar (26 g),"- Calories 110 
- Fat 3g | 5 %
 -- Saturated Fat 1g | 5 %
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 60mg | 3 %
- Potassium 60mg | 2 %
- Carbohydrate 20g | 7 %
 -- Fibre 1g | 4 %
 -- Sugars 6g | 
 -- Sugar Alcohol 0g | 
- Protein 1g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 0 %
- Iron | 4 %
",270,0
8706,Instant Oatmeal,Quaker<sup>®</sup> Pumpkin Spice Instant Oatmeal ,https://www.quakeroats.ca/products/quaker®-pumpkin-spice-instant-oatmeal,Quaker_Instant Oatmeal Pumpkin Spice_ENG.png,<p>Quaker&reg;&nbsp;Pumpkin Spice Instant Oatmeal is anything but basic. Enjoy the tastes of fall with sweet pumpkin spice and warm cinnamon flavours paired with whole grain Canadian Oats. In 2 minutes or less you'll have a part of a delicious breakfast that'll help you get a nutritious start to your day.</p>,"WHOLE GRAIN ROLLED OATS, SUGAR, MODIFIED MILK INGREDIENTS, SALT, SPICES, NATURAL FLAVOUR.","CONTAINS MILK AND OAT INGREDIENTS.
MAY CONTAIN WHEAT.",30g,"- Calories 110 
- Fat 1.5g | 2%
 -- Saturated 0.3g | 2%
 -- + Trans 0g |  
- Cholesterol  0mg | 
- Sodium 130mg | 5%
- Carbohydrate 22g 7%
 -- Fibre 2g | 8%
 -- Sugars 8g | 
- Protein 3g |
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 2%
- Iron | 6%
",215,0
4196,Instant Oatmeal,Quaker<sup>®</sup> Apples & Cinnamon Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-apples-cinnamon-instant-oatmeal,Quaker_Instant Oatmeal Apple Cinnamon_ENG.png,<p>Like apples with your oatmeal? We do. That's why we've mixed the sweetness of apples with delicious cinnamon in this nutritious instant oatmeal.&nbsp;</p><ul><li>One serving (33 g) of Quaker&reg; instant oatmeal supplies 30% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>21 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron&nbsp;</li><li>No artificial flavours or colours</li></ul>,"Whole grain rolled oats, sugar, dehydrated apple pieces, salt, cinnamon, calcium stearate, natural flavours.","Contains oat ingredients.
May contain wheat.",Per 1 Packet (33g),"- Calories 120 
- Fat 1.5g | 2%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 150mg | 6%
- Carbohydrate 26g | 9%
 -- Fibre 2g | 8%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 9g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 6 %
",202,0
4188,Instant Oatmeal,Quaker<sup>®</sup> High Fibre Wild Berry Medley Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-high-fibre-wild-berry-medley-instant-oatmeal,Quaker_Instant Oatmeal Wild Berry Medley_ENG.png,<p>Need high fibre in the morning that's also high in flavour? You're looking at it. A fantastic wild berry medley meets high fibre instant oatmeal you'll go wild over.&nbsp;</p><ul><li>One serving (38 g) of Quaker&reg; instant oatmeal supplies 35% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>30 g of whole grains per serving</li><li>High source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>,"Whole grain rolled oats, sugar, oat hull fibre, dehydrated fruit coated with coconut oil (strawberries, blueberries, raspberries), salt, natural flavours. ","Oat ingredients.
May contain wheat.",Per 1 Packet (38 g),"- Calories 140 
- Fat 2g | 3%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 170mg | 7%
- Carbohydrate 29g | 10%
 -- Fibre 4g | 16%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 3g | 
 -- Sugars 9g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",208,0
4204,Instant Oatmeal,Quaker<sup>®</sup> Peaches & Cream Flavour Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-peaches-cream-flavour-instant-oatmeal,Quaker_Instant Oatmeal Peaches Cream_ENG.png,"<p>Let Quaker&reg; transport you to warm summer orchards and bright sunny days. Bursting with the sweet flavours of ripe peaches and fresh cream, Quaker&reg; Peaches &amp; Cream flavour Instant Oatmeal is a delicious start to the morning.</p><p><ul><li>Made with 100% whole grain Quaker&reg; oats, this is part of a breakfast you can feel good about.</li><li> One packet (33g) of Quaker&reg; Instant Oatmeal supplies 30% of the daily amount of the fibres shown to help reduce cholesterol and is a source of iron.</li></ul></p>","Whole grain rolled oats (with oat bran), sugar, peach flavoured and coloured dehydrated apple flakes (dehydrated apple flakes [sulphites], artificial peach flavour, calcium stearate, citric acid, colour), powdered creaming agent (hydrogenated coconut oil, hydrogenated palm oil, corn syrup solids, sodium caseinate [milk], mono and diglycerides, sodium silicoaluminate, dipotassium phosphate), salt, guar gum, calcium carbonate (thickener), artificial flavour.Vitamins and minerals: iron (coated with hydrogenated soybean oil), niacinamide, thiamine mononitrate (vitamin b1), calcium pantothenate, pyridoxine hydrochloride (vitamin b6), folic acid.","Contains oat, sulphite, milk, and soy ingredients.
May contain wheat.",Per 1 Packet (33 g),"- Calories 130 
- Fat 2.5g | 4%
 -- Saturated Fat 1g | 6%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 160mg | 7%
- Carbohydrate 25g | 8%
 -- Fibre 2g | 9%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 9g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 4 %
- Iron | 30 %
- Thiamine | 50 %
- Niacin | 6 %
- Vitamin B6 | 10 %
- Folate | 10 %
- Pantothenate | 8 %
",214,0
4212,Instant Oatmeal,Quaker<sup>®</sup> Instant Oatmeal 3 Flavour Variety Pack,https://www.quakeroats.ca/products/quaker®-instant-oatmeal-3-flavour-variety-pack,Quaker_Instant Oatmeal Flavour Variety_ENG.png,"<p>Crave a little variety now and then? So do we. That's why we made our Quaker&reg; Instant Oatmeal 3 Flavour Variety Pack featuring Maple &amp; Brown Sugar flavour, Apples &amp; Cinnamon and Cinnamon &amp; Spice. With so much delicious variety, the only problem is deciding which one you'll have. These delicious options are made with 100% whole grain Canadian Oats and are a source of iron. <ul><li>One packet (33 g) of Quaker&reg;</li><li> Instant Oatmeal supplies 30% of the daily amount of the fibres shown to help reduce cholesterol.</li></ul></p>","Apples & Cinnamon
Whole grain rolled oats (with oat bran), sugar, dehydrated apple pieces (calcium stearate, sulphites), natural flavours, salt, cinnamon, guar gum, calcium carbonate (thickener).  
Vitamins and minerals: iron (coated with hydrogenated soybean oil), niacinamide, thiamine mononitrate (vitamin b1), calcium pantothenate, pyridoxine hydrochloride (vitamin b6), folic acid. 

Maple & Brown Sugar Flavour
Whole grain rolled oats (with oat bran), sugar, natural & artificial flavour (sulphites), salt, guar gum, calcium carbonate (thickener). 
Vitamins and minerals: iron (coated with hydrogenated soybean oil), niacinamide, thiamine mononitrate (vitamin b1), calcium pantothenate, pyridoxine hydrochloride (vitamin b6), folic acid.

Cinnamon & Spice
Whole grain rolled oats (with oat bran), sugar, natural flavours, salt, guar gum, cinnamon, calcium carbonate (thickener), spice.
Vitamins and minerals:iron (coated with hydrogenated soybean oil), niacinamide, thiamine mononitrate (vitamin b1), calcium pantothenate, pyridoxine hydrochloride (vitamin b6), folic acid.",,Per 1 Packet (43 g),"- Calories 170 
- Fat 2g | 3%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 190mg | 8%
- Carbohydrate 34g | 11%
 -- Fibre 3g | 12%
 -- Soluble Fibre 2g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 14g | 
- Protein 4g | 
- Vitamine A | 0 %
- Vitamine C | 0 %
- Calcium | 6 %
- Iron | 40 %
- Thiamine | 70 %
- Niacin | 8 %
- Vitamin B6 | 15 %
- Folate | 10 %
- Pantothenate | 10 %
",211,0
4220,Instant Oatmeal,Quaker<sup>®</sup> Lightly Sweetened Apples & Cinnamon Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-lightly-sweetened-apples-cinnamon-instant-oatmeal,Quaker_Instant Oatmeal Lightly Sweetened Apple Cinnamon_ENG.png,"<p>Tart apple and cinnamon meet the nutrition of whole grain oats in this lightly sweetened morning option. Ready in only 90 seconds, each serving (29g) contains 50% less sugar than our regular Quaker&reg; Apples &amp; Cinnamon instant oatmeal.</p><ul><li>One serving (29 g) of Quaker&reg; instant oatmeal supplies 30% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>22 g of whole grains per serving</li><li>Source of fibre</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, sugar, dehydrated apple pieces (apples, calcium stearate), salt, cinnamon, malic acid, natural flavours. ","Contains oat ingredients.
May contain wheat.",Per 1 Packet (29 g),"- Calories 110 
- Fat 1.5g | 2%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 130mg | 5%
- Carbohydrate 21g | 7%
 -- Fibre 2g | 8%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 4g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 6 %
",212,0
4223,Quaker<sup>®</sup> Standard Oats,One Minute Quaker<sup>®</sup> Oats,https://www.quakeroats.ca/products/one-minute-quaker®-oats,Quaker_One Minute Oats_ENG.png,"<p>No time to eat in the morning? We've got you covered. With these whole grain oats you're only a minute away from a hearty bowl of hot oatmeal you can enjoy any way you like. Try it topped with fruit, nuts, maple syrup, brown sugar - the choice is yours.</p><ul><li>One serving 1/3 cup (30 g) of Quaker&reg; oatmeal supplies 40% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>30 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li><li>No sodium</li><li>Useful for a variety of recipes</li></ul>",100% rolled oats.,"Contains oat ingredients.
May contain wheat.",Per 1/3 Cup (30 g),"- Calories 110 
- Fat 2g | 3%
 -- Saturated Fat 0.4g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 0mg | 
- Carbohydrate 20g | 7%
 -- Fibre 3g | 12%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 2g | 
 -- Sugars 0g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",225,0
