nid,title,langcode,sponsor,url,Category,SubCategory,Keywords
2212,Lay’s® Valentine’s Day Cookies Recipe,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/laysr-valentines-day-cookies-recipe,Dish Type Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Cookie Recipes | Desserts & Sweets Recipes | Special Occasion Recipes,Valentine's Day|Desserts|Cookies|Sweet
2241,Lay’s® Wavy meet Jalapeno Popper Dip,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/laysr-wavy-meet-jalapeno-popper-dip,Dish Type Recipes | Meal Time Recipes | Meal Time Recipes | Snack Recipes,Casserole Recipes | Dinner Recipes | Lunch Recipes | Spicy Recipes,Dinner|Lunch|Casserole|Main dish|Spicy|Cinco de Mayo
2215,Lay’s<sup>®</sup> Loaded Taco Skillet Nachos,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/laysr-loaded-taco-skillet-nachos,Dish Type Recipes | Dish Type Recipes | Meal Time Recipes | Snack Recipes,Nacho Recipes | Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Nacho|Snack|Treat|Dip|Cinco de Mayo|Sandwich
2270,LAY’S<sup>®</sup> Potato Chip Brownies,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/laysr-potato-chip-brownies,Meal Time Recipes | Snack Recipes ,Desserts & Sweets Recipes | Sweet Recipes,Desserts|Snack|Treat|Sweet|Brownies|Chocolate|Birthday
1189,LAY’S<sup>®</sup> Sour Cream And Onion Pie,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/lays-sour-cream-and-onion-pie,Meal Time Recipes | Meal Time Recipes | Dish Type Recipes,Lunch Recipes | Dinner Recipes | Casserole Recipes,Dinner|Lunch|Casserole|Main dish|Pie
1277,Lemon-Dill Roasted Cauliflower,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/lemon-dill-roasted-cauliflower,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
1303,Low Country Pork Tenderloin Hoagie With Buttermilk Mustard Mayo,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/low-country-pork-tenderloin-hoagie-buttermilk-mustard-mayo,Meal Time Recipes | Meal Time Recipes,Dinner Recipes | Lunch Recipes,Dinner|Lunch|Main dish|Pork|Meat
198,New England Style Clam Chowder,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/new-england-style-clam-chowder,Meal Time Recipes | Meal Time Recipes,Dinner Recipes | Lunch Recipes,Dinner|Lunch|Main dish
1166,No-Bake Fudgy-Chew Cookies,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/no-bake-fudgy-chew-cookies,Dish Type Recipes | Meal Time Recipes,Cookie Recipes | Desserts & Sweets Recipes,Desserts|Cookies|Sweet
199,Party Cupcakes,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/party-cupcakes,Holiday & Special Occasion Recipes | Meal Time Recipes,Special Occasion Recipes | Desserts & Sweets Recipes ,Desserts|Sweet|Birthday|Kid Friendly
1803,Stuffed Portobello Mushrooms,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/stuffed-portobello-mushrooms,Snack Recipes | Meal Time Recipes | Snack Recipes,Savory Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
2210,Thanksgiving Hashbrown Casserole Recipe,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/thanksgiving-hashbrown-casserole-recipe,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes,Casserole Recipes | Thanksgiving Recipes | Dinner Recipes,Dinner|Thanksgiving|Casserole|Fall|Main dish
1165,White Chocolate Potato Chips,en-us,Lays,https://www.tastyrewards.com/en-us/recipes/white-chocolate-potato-chips,Meal Time Recipes | Snack Recipes | Snack Recipes,Desserts & Sweets Recipes | Savory Recipes | Sweet Recipes,Desserts|Snack|Treat|Savory |Chocolate
2256,Life® Frozen Yogurt Pie,en-us,Life,https://www.tastyrewards.com/en-us/recipes/lifer-frozen-yogurt-pie,Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes | Holiday & Special Occasion Recipes,Desserts & Sweets Recipes | Sweet Recipes | Special Occasion Recipes | Festive Recipes,Christmas|Holidays|Winter|Desserts|Sweet|Pie
2760,MTN DEW® JALAPENO POPPERS,en-us,MTN DEW,https://www.tastyrewards.com/en-us/recipes/mtn-dew-jalapeno-poppers,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Spicy|Cinco de Mayo
2621,MTN DEW® JALAPEÑO POPPERS,en-us,MTN DEW,https://www.tastyrewards.com/en-us/recipes/mtn-dew-jalapeno-poppers,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Spicy|Cinco de Mayo
2622,MTN DEW® WING SAUCE,en-us,MTN DEW,https://www.tastyrewards.com/en-us/recipes/mtn-dew-wing-sauce,Dish Type Recipes | Holiday & Special Occasion Recipes | Snack Recipes,Dip Recipes | Game Day Recipes | Dip Recipes,Entertaining|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Dip
312,Apple Streusel Baked Oat Pancake,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/apple-streusel-baked-oat-pancake,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Casserole Recipes | Desserts & Sweets Recipes | Sweet Recipes,Fruit|Desserts|Snack|Treat|Casserole|Oats|Sweet
488,Best Oatmeal Cookies,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/best-oatmeal-cookies,Dish Type Recipes | Meal Time Recipes,Cookie Recipes | Desserts & Sweets Recipes,Desserts|Cookies|Oats|Sweet
495,Choco Peanut Butter Bars,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/choco-peanut-butter-bars,Meal Time Recipes | Snack Recipes,Desserts & Sweets Recipes | Sweet Recipes,Desserts|Snack|Treat|Bars|Sweet|Chocolate
481,Cinnamon Apple Crumble,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/cinnamon-apple-crumble,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes | Holiday & Special Occasion Recipes,Casserole Recipes | Desserts & Sweets Recipes | Sweet Recipes | Thanksgiving Recipes | Halloween Recipes,Fruit|Desserts|Halloween|Thanksgiving|Snack|Treat|Casserole|Fall|Sweet
339,Classic Meatloaf,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/classic-meatloaf,Dish Type Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Casserole Recipes | Dinner Recipes | Festive Recipes,Christmas|Holidays|Winter|Dinner|Casserole|Main dish
460,Famous Oatmeal Cookies,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/famous-oatmeal-cookies,Dish Type Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Cookie Recipes | Desserts & Sweets Recipes | Thanksgiving Recipes,Desserts|Cookies|Thanksgiving|Fall|Oats|Sweet
469,Favorite Oatmeal Pancakes,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/favourite-oatmeal-pancakes,Meal Time Recipes | Snack Recipes,Breakfast & Brunch Recipes | Sweet Recipes,Breakfast|Eggs|Snack|Treat|Oats|Sweet
1,Fresh Start Muffins,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/fresh-start-muffins,Meal Time Recipes | Snack Recipes,Desserts & Sweets Recipes | Sweet Recipes,Desserts|Snack|Treat|Muffins|Sweet
441,Jack-Oat-Lantern Pops,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/jack-oat-lantern-pops,Holiday & Special Occasion Recipes | Snack Recipes | Meal Time Recipes,Halloween Recipes | Sweet Recipes | Desserts & Sweets Recipes,Desserts|Halloween|Snack|Treat|Fall|Oats|Sweet
236,Maple Apple Oatmeal,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/maple-apple-oatmeal,Meal Time Recipes | Snack Recipes | Meal Time Recipes,Breakfast & Brunch Recipes | Sweet Recipes | Desserts & Sweets Recipes,Fruit|Breakfast|Eggs|Desserts|Snack|Treat|Oats|Sweet
1249,Mixed Berry Overnight Oats,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/mixed-berry-overnight-oats,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Overnight Oats Recipes | Breakfast & Brunch Recipes | Sweet Recipes,Breakfast|Eggs|Snack|Treat|Oats|Sweet
431,Not-So-Sinful Brownies,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/not-so-sinful-brownies,Meal Time Recipes | Snack Recipes,Desserts & Sweets Recipes | Sweet Recipes,Desserts|Snack|Treat|Sweet|Brownies|Chocolate
1941,"Oatmeal, Raisin & Date Overnight Oats",en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/oatmeal-raisin-date-overnight-oats,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Overnight Oats Recipes | Breakfast & Brunch Recipes | Sweet Recipes,Breakfast|Eggs|Snack|Treat|Oats|Sweet
1250,Peanut Butter & “Jam” Overnight Oats,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/peanut-butter-jam-overnight-oats,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Overnight Oats Recipes | Breakfast & Brunch Recipes | Sweet Recipes,Breakfast|Eggs|Snack|Treat|Oats|Sweet
374,Prize-Winning Meatloaf,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/prize-winning-meatloaf,Dish Type Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Casserole Recipes | Dinner Recipes | Festive Recipes,Christmas|Holidays|Winter|Dinner|Casserole|Main dish
205,Sparkling Snowflake Cookies,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/sparkling-snowflake-cookies,Dish Type Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Cookie Recipes | Desserts & Sweets Recipes | Special Occasion Recipes | Festive Recipes,Christmas|Holidays|Winter|Desserts|Cookies|Sweet|Kid friendly
358,Terrific Trail Mix,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/terrific-trail-mix,Meal Time Recipes | Snack Recipes,Desserts & Sweets Recipes | Sweet Recipes,Desserts|Snack|Treat|Sweet
388,Vanishing Oatmeal Raisin Cookies,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/vanishing-oatmeal-raisin-cookies,Dish Type Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Cookie Recipes | Desserts & Sweets Recipes | Festive Recipes,Christmas|Holidays|Winter|Desserts|Cookies|Oats|Sweet
332,Zesty Garlic Crunch Snack Mix,en-us,QUAKER,https://www.tastyrewards.com/en-us/recipes/zesty-garlic-crunch-snack-mix,Meal Time Recipes | Snack Recipes,Desserts & Sweets Recipes | Sweet Recipes,Crunchy|Desserts|Snack|Treat|Sweet
2299,ROLD GOLD® Chocolate-Covered Pretzels,en-us,ROLD GOLD,https://www.tastyrewards.com/en-us/recipes/rold-goldr-chocolate-covered-pretzels,Snack Recipes | Meal Time Recipes ,Sweet Recipes | Desserts & Sweets Recipes ,Desserts|Snack|Treat|Sweet|Chocolate|Kid friendly
2306,ROLD GOLD® Cinnamon Roll Pretzels,en-us,ROLD GOLD,https://www.tastyrewards.com/en-us/recipes/rold-goldr-cinnamon-roll-pretzels,Snack Recipes | Meal Time Recipes ,Sweet Recipes | Desserts & Sweets Recipes ,Desserts|Snack|Treat|Sweet|Kid friendly
2304,ROLD GOLD® Garden Ranch Pretzels,en-us,ROLD GOLD,https://www.tastyrewards.com/en-us/recipes/rold-goldr-garden-ranch-pretzels,Snack Recipes | Meal Time Recipes | Meal Time Recipes,Savory Recipes | Desserts & Sweets Recipes,Desserts|Snack|Treat|Savory |Kid friendly
2305,ROLD GOLD® Pretzel and Cheese Broomsticks,en-us,ROLD GOLD,https://www.tastyrewards.com/en-us/recipes/rold-goldr-pretzel-and-cheese-broomsticks,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Halloween Recipes | Appetizer & Salad Recipes | Cheesy Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Halloween|Snack|Treat|Fall|Savory |Kid friendly
2252,ROLD GOLD® Pretzel Christmas Trees,en-us,ROLD GOLD,https://www.tastyrewards.com/en-us/recipes/rold-goldr-pretzel-christmas-trees,Snack Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Sweet Recipes | Desserts & Sweets Recipes | Festive Recipes,Christmas|Holidays|Winter|Desserts|Snack|Treat|Sweet|Kid friendly
1312,Crispy Chicken Nuggets,en-us,RUFFLES,https://www.tastyrewards.com/en-us/recipes/crispy-chicken-nuggets,Meal Time Recipes | Meal Time Recipes | Snack Recipes | Meal Time Recipes,Lunch Recipes | Dinner Recipes | Bite Size Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Dinner|Lunch|Main dish|Chicken|Poultry|Kid friendly|Birthday|Meat
167,No Bun Sloppy Joes,en-us,RUFFLES,https://www.tastyrewards.com/en-us/recipes/no-bun-sloppy-joes,Dish Type Recipes | Meal Time Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dinner Recipes | Cheesy Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Dinner|Main dish|Dip|Cinco de Mayo|Birthday|Kid friendly
2651,RUFFLES® Buffalo Ranch Dip & Potato Chips,en-us,RUFFLES,https://www.tastyrewards.com/en-us/springactivation/recipes/rufflesr-buffalo-ranch-dip-potato-chips,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Game Day
2307,RUFFLES® Potato Chip Clusters,en-us,RUFFLES,https://www.tastyrewards.com/en-us/recipes/rufflesr-potato-chip-clusters,Meal Time Recipes | Snack Recipes | Snack Recipes,Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Entertaining|Desserts|Snack|Treat|Sweet|Kid friendly
2303,RUFFLES<sup>®</sup> Buffalo Ranch Dip & Potato Chips,en-us,RUFFLES,https://www.tastyrewards.com/en-us/recipes/rufflesr-buffalo-ranch-dip-potato-chips-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Game Day
1801,RUFFLES<sup>®</sup> Sloppy Joe Dip,en-us,RUFFLES,https://www.tastyrewards.com/en-us/recipes/rufflesr-sloppy-joe-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1313,"Smoked Bacon, Cheddar and Chive Dip",en-us,RUFFLES,https://www.tastyrewards.com/en-us/recipes/smoked-bacon-cheddar-and-chive-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
141,Smoky BBQ Cheese Quesadillas,en-us,RUFFLES,https://www.tastyrewards.com/en-us/recipes/smoky-bbq-cheese-quesadillas,Meal Time Recipes | Snack Recipes,Lunch Recipes | Savory Recipes ,Lunch|Main dish|Savory |Cinco de Mayo|Sandwich|Cheese|Cheesy
1306,Chocolate Chip and Popcorn Cookies,en-us,SMARTFOOD,https://www.tastyrewards.com/en-us/recipes/chocolate-chip-and-popcorn-cookies,Dish Type Recipes | Meal Time Recipes,Cookie Recipes | Desserts & Sweets Recipes,Desserts|Cookies|Sweet|Chocolate|Kid friendly
2211,Christmas Popcorn Wreath Cake Recipe,en-us,SMARTFOOD,https://www.tastyrewards.com/en-us/recipes/christmas-popcorn-wreath-cake-recipe,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Festive Recipes | Desserts & Sweets Recipes | Sweet Recipes,Christmas|Holidays|Winter|Desserts|Snack|Treat|Sweet|Cake
2301,Halloween SMARTFOOD® Popcorn Monsters,en-us,SMARTFOOD,https://www.tastyrewards.com/en-us/recipes/halloween-smartfoodr-popcorn-monsters,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Halloween Recipes | Desserts & Sweets Recipes | Sweet Recipes,Movie Night|Desserts|Halloween|Snack|Treat|Fall|Sweet|Kid friendly
2271,SMARTFOOD<sup>®</sup> Cajun Ranch Popcorn and Pretzel Snack Mix,en-us,SMARTFOOD,https://www.tastyrewards.com/en-us/recipes/smartfoodr-cajun-ranch-popcorn-and-pretzel-snack-mix,Meal Time Recipes | Holiday & Special Occasion Recipes | Snack Recipes,Appetizer & Salad Recipes | Game Day Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Savory |Movie Night
2272,SMARTFOOD<sup>®</sup> Popcorn Balls,en-us,SMARTFOOD,https://www.tastyrewards.com/en-us/recipes/smartfoodr-popcorn-balls,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Savory Recipes | Sweet Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Sweet|Kid friendly|Movie Night
2184,Blonde Cola Vanilla Ginger Muddle,en-us,Soda Stream,https://www.tastyrewards.com/en-us/recipes/blonde-cola-vanilla-ginger-muddle,Holiday & Special Occasion Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Festive Recipes | Drink & Cocktail Recipes | Halloween Recipes,Cold|Beverages|Cocktails|Drinks|Entertaining|Quick|Christmas|Holidays|Winter|Halloween|Fall
2251,Chilled Hot Toddy,en-us,Soda Stream,https://www.tastyrewards.com/en-us/recipes/chilled-hot-toddy,Holiday & Special Occasion Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Festive Recipes | Drink & Cocktail Recipes | Thanksgiving Recipes,Cold|Beverages|Cocktails|Drinks|Entertaining|Quick|Christmas|Holidays|Winter|Thanksgiving|Fall
2255,Cranberry Mulled Wine,en-us,Soda Stream,https://www.tastyrewards.com/en-us/recipes/cranberry-mulled-wine,Holiday & Special Occasion Recipes | Meal Time Recipes ,Festive Recipes | Drink & Cocktail Recipes,Cold|Beverages|Cocktails|Drinks|Entertaining|Quick|Christmas|Holidays|Winter
2253,Sparkling Candy Cane Cocktail,en-us,Soda Stream,https://www.tastyrewards.com/en-us/recipes/sparkling-candy-cane-cocktail,Holiday & Special Occasion Recipes | Meal Time Recipes,Festive Recipes | Drink & Cocktail Recipes ,Cold|Beverages|Cocktails|Drinks|Entertaining|Quick|Christmas|Holidays|Winter
1669,5 Layer Hummus,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/5-layer-hummus,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1670,Apple Pie Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/apple-pie-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Desserts & Sweets Recipes | Dip Recipes | Thanksgiving Recipes,Fruit|Entertaining|Desserts|Thanksgiving|Snack|Treat|Fall|Sweet|Dip|Pie
1136,Avocado Feta Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/avocado-feta-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Vegetables
529,Baked Fontina Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/baked-fontina-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
528,Baked Hummus & Spinach Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/baked-hummus-spinach-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1677,Banana Cream Pudding Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/banana-cream-pudding-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Kid friendly
145,Butternut Squash Hummus,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/butternut-squash-hummus,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Thanksgiving Recipes,Side dish|Entertaining|Appetizer|Thanksgiving|Snack|Treat|Fall|Dip
1679,Chai Tea Latte,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/chai-tea-latte,Holiday & Special Occasion Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Thanksgiving Recipes | Drink & Cocktail Recipes | Halloween Recipes,Hot|Beverages|Drinks|Entertaining|Quick|Halloween|Thanksgiving|Fall
1680,Cherry Cheese Cake Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/cherry-cheese-cake-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Desserts & Sweets Recipes |  Dip Recipes,Fruit|Entertaining|Desserts|Snack|Treat|Sweet|Dip|Cake|Cheese|Cheesy
1681,Chicken Avocado Bites,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/chicken-avocado-bites,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Chicken|Poultry|Savory |Cinco de Mayo|Meat|Vegetables
533,Chile Verde Hummus,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/chile-verde-hummus,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Cinco de Mayo
1683,Chocolate Dipped Pita Chips,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/chocolate-dipped-pita-chips,Meal Time Recipes | Snack Recipes | Snack Recipes,Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Bread|Entertaining|Desserts|Snack|Treat|Sweet|Chocolate
1684,Chocolate Raspberry Hazelnut Spread,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/chocolate-raspberry-hazelnut-spread,Meal Time Recipes | Snack Recipes | Snack Recipes,Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Entertaining|Desserts|Snack|Treat|Sweet|Chocolate
534,Chorizo Sliders,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/chorizo-sliders,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat
535,Cilantro Greek Yogurt Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/cilantro-greek-yogurt-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
536,Cotija jalapeño Corn Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/cotija-jalapeno-corn-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Spicy|Dip|Cinco de Mayo
537,Creamy Bruschetta Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/creamy-bruschetta-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
538,Creamy jalapeño Feta Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/creamy-jalapeno-feta-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Spicy|Dip
539,Creamy Yogurt & Herb Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/creamy-yogurt-herb-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
540,Edamame Hummus,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/edamame-hummus,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
541,Feta Artichoke Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/feta-artichoke-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1693,Fruit Salsa,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/fruit-salsa,Meal Time Recipes | Snack Recipes | Snack Recipes,Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Fruit|Entertaining|Desserts|Snack|Treat|Sweet
542,Greek Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/greek-dip,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Spring & Easter Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Easter|Spring|Summer|4th of July|Memorial Day
543,Greek Yogurt Ranch Dip,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/greek-yogurt-ranch-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
544,Grilled Pineapple Guacamole,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/grilled-pineapple-guacamole,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Spring & Easter Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Easter|Spring|Summer|4th of July|Memorial Day
545,Honey & Almond Baked Brie,en-us,STACY’S,https://www.tastyrewards.com/en-us/recipes/honey-almond-baked-brie,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Dip
